ID,가격
TEST_10569,31.07
TEST_10570,21.97
TEST_10571,62.4
TEST_10572,68.9
TEST_10573,24.7
TEST_10574,12.99
TEST_10575,12.61
TEST_10576,101.01
TEST_10577,96.07
TEST_10578,31.07
TEST_10579,46.67
TEST_10580,38.87
TEST_10581,31.07
TEST_10582,116.87
TEST_10583,95.55
TEST_10584,85.8
TEST_10585,69.94
TEST_10586,29.9
TEST_10587,8.58
TEST_10588,36.4
TEST_10589,17.55
TEST_10590,40.17
TEST_10591,2.86
TEST_10592,146.64
TEST_10593,56.94
TEST_10594,75.27
TEST_10595,63.57
TEST_10596,90.87
TEST_10597,80.21
TEST_10598,131.2425
TEST_10599,102.57
TEST_10600,15.47
TEST_10601,73.97
TEST_10602,40.17
TEST_10603,49.27
TEST_10604,11.05
TEST_10605,36.14
TEST_10606,20.41
TEST_10607,31.07
TEST_10608,28.6
TEST_10609,149.37
TEST_10610,92.3
TEST_10611,15.54
TEST_10612,31.07
TEST_10613,20.15
TEST_10614,24.44
TEST_10615,16.12
TEST_10616,96.98
TEST_10617,28.47
TEST_10618,20.67
TEST_10619,51.35
TEST_10620,34.97
TEST_10621,31.07
TEST_10622,52.78
TEST_10623,137.15
TEST_10624,16.89
TEST_10625,85.28
TEST_10626,90.87
TEST_10627,97.37
TEST_10628,31.07
TEST_10629,37.05
TEST_10630,130.0
TEST_10631,45.5
TEST_10632,53.17
TEST_10633,20.79
TEST_10634,110.5
TEST_10635,85.15
TEST_10636,57.59
TEST_10637,84.37
TEST_10638,45.37
TEST_10639,21.97
TEST_10640,37.7
TEST_10641,51.35
TEST_10642,18.07
TEST_10643,45.37
TEST_10644,14.17
TEST_10645,116.87
TEST_10646,38.87
TEST_10647,28.47
TEST_10648,44.2
TEST_10649,72.67
TEST_10650,90.87
TEST_10651,81.77
TEST_10652,84.37
TEST_10653,25.87
TEST_10654,50.05
TEST_10655,47.97
TEST_10656,20.67
TEST_10657,147.22500000000002
TEST_10658,19.5
TEST_10659,55.25
TEST_10660,11.05
TEST_10661,115.57
TEST_10662,81.77
TEST_10663,105.95
TEST_10664,15.47
TEST_10665,59.41
TEST_10666,33.67
TEST_10667,19.37
TEST_10668,90.87
TEST_10669,64.94
TEST_10670,31.07
TEST_10671,64.87
TEST_10672,117.95666666666666
TEST_10673,19.5
TEST_10674,24.7
TEST_10675,37.05
TEST_10676,20.8
TEST_10677,80.47
TEST_10678,32.5
TEST_10679,41.47
TEST_10680,103.87
TEST_10681,38.87
TEST_10682,38.87
TEST_10683,109.78
TEST_10684,116.87
TEST_10685,103.87
TEST_10686,45.5
TEST_10687,70.98
TEST_10688,75.27
TEST_10689,28.6
TEST_10690,13.65
TEST_10691,57.07
TEST_10692,42.77
TEST_10693,58.37
TEST_10694,45.37
TEST_10695,47.97
TEST_10696,101.4
TEST_10697,68.9
TEST_10698,13.0
TEST_10699,38.35
TEST_10700,21.97
TEST_10701,39.0
TEST_10702,47.58
TEST_10703,51.74
TEST_10704,31.2
TEST_10705,21.97
TEST_10706,21.45
TEST_10707,88.4
TEST_10708,103.74
TEST_10709,92.82
TEST_10710,103.35
TEST_10711,54.34
TEST_10712,45.37
TEST_10713,3.9
TEST_10714,101.4
TEST_10715,57.98
TEST_10716,11.44
TEST_10717,20.15
TEST_10718,47.97
TEST_10719,83.07
TEST_10720,149.37
TEST_10721,29.77
TEST_10722,116.22
TEST_10723,41.47
TEST_10724,70.07
TEST_10725,31.07
TEST_10726,70.85
TEST_10727,13.65
TEST_10728,38.87
TEST_10729,77.87
TEST_10730,15.34
TEST_10731,23.01
TEST_10732,12.87
TEST_10733,51.74
TEST_10734,26.65
TEST_10735,29.25
TEST_10736,80.47
TEST_10737,16.77
TEST_10738,41.34
TEST_10739,31.59
TEST_10740,154.7
TEST_10741,49.27
TEST_10742,62.27
TEST_10743,13.0
TEST_10744,109.07
TEST_10745,23.27
TEST_10746,48.03
TEST_10747,32.37
TEST_10748,24.44
TEST_10749,150.67
TEST_10750,89.7
TEST_10751,59.67
TEST_10752,86.84
TEST_10753,31.72
TEST_10754,45.37
TEST_10755,64.87
TEST_10756,38.87
TEST_10757,52.0
TEST_10758,25.87
TEST_10759,25.87
TEST_10760,110.37
TEST_10761,51.87
TEST_10762,88.27
TEST_10763,19.37
TEST_10764,29.77
TEST_10765,51.87
TEST_10766,36.4
TEST_10767,149.37
TEST_10768,41.47
TEST_10769,51.94
TEST_10770,17.55
TEST_10771,31.46
TEST_10772,28.08
TEST_10773,54.47
TEST_10774,49.4
TEST_10775,21.84
TEST_10776,28.34
TEST_10777,33.8
TEST_10778,42.25
TEST_10779,64.87
TEST_10780,36.27
TEST_10781,72.8
TEST_10782,73.45
TEST_10783,67.47
TEST_10784,80.86
TEST_10785,28.47
TEST_10786,4.94
TEST_10787,71.37
TEST_10788,60.97
TEST_10789,14.3
TEST_10790,90.87
TEST_10791,21.45
TEST_10792,52.0
TEST_10793,84.5
TEST_10794,63.57
TEST_10795,97.37
TEST_10796,30.55
TEST_10797,97.37
TEST_10798,23.4
TEST_10799,12.87
TEST_10800,31.07
TEST_10801,127.4
TEST_10802,79.04
TEST_10803,58.37
TEST_10804,92.3
TEST_10805,54.37
TEST_10806,59.8
TEST_10807,89.44
TEST_10808,31.07
TEST_10809,31.98
TEST_10810,129.87
TEST_10811,15.47
TEST_10812,107.77
TEST_10813,8.97
TEST_10814,156.0
TEST_10815,99.87166666666666
TEST_10816,44.07
TEST_10817,106.6
TEST_10818,9.49
TEST_10819,23.27
TEST_10820,29.25
TEST_10821,75.4
TEST_10822,43.42
TEST_10823,66.17
TEST_10824,61.1
TEST_10825,48.75
TEST_10826,50.57
TEST_10827,51.87
TEST_10828,33.67
TEST_10829,103.87
TEST_10830,49.27
TEST_10831,88.01
TEST_10832,39.0
TEST_10833,13.0
TEST_10834,91.0
TEST_10835,47.97
TEST_10836,33.54
TEST_10837,21.71
TEST_10838,11.7
TEST_10839,29.77
TEST_10840,29.77
TEST_10841,42.77
TEST_10842,25.87
TEST_10843,10.27
TEST_10844,77.99
TEST_10845,113.1
TEST_10846,20.15
TEST_10847,25.87
TEST_10848,100.58
TEST_10849,20.73
TEST_10850,14.17
TEST_10851,32.37
TEST_10852,23.01
TEST_10853,50.57
TEST_10854,17.94
TEST_10855,9.1
TEST_10856,38.87
TEST_10857,107.77
TEST_10858,12.74
TEST_10859,12.28
TEST_10860,24.04
TEST_10861,92.17
TEST_10862,64.94
TEST_10863,17.42
TEST_10864,48.1
TEST_10865,9.1
TEST_10866,139.75
TEST_10867,29.77
TEST_10868,13.65
TEST_10869,61.1
TEST_10870,7.15
TEST_10871,8.45
TEST_10872,145.99
TEST_10873,40.17
TEST_10874,16.9
TEST_10875,13.65
TEST_10876,45.37
TEST_10877,12.87
TEST_10878,94.77
TEST_10879,27.3
TEST_10880,73.97
TEST_10881,34.97
TEST_10882,45.37
TEST_10883,63.57
TEST_10884,61.1
TEST_10885,50.57
TEST_10886,50.05
TEST_10887,36.27
TEST_10888,103.61
TEST_10889,33.67
TEST_10890,22.1
TEST_10891,51.87
TEST_10892,72.8
TEST_10893,67.47
TEST_10894,59.67
TEST_10895,5.19
TEST_10896,19.37
TEST_10897,14.17
TEST_10898,76.7
TEST_10899,101.4
TEST_10900,48.1
TEST_10901,62.27
TEST_10902,101.27
TEST_10903,108.55
TEST_10904,32.37
TEST_10905,135.46
TEST_10906,36.27
TEST_10907,16.38
TEST_10908,51.99
TEST_10909,21.97
TEST_10910,33.15
TEST_10911,27.17
TEST_10912,13.0
TEST_10913,15.47
TEST_10914,59.8
TEST_10915,41.47
TEST_10916,42.25
TEST_10917,136.5
TEST_10918,84.37
TEST_10919,34.84
TEST_10920,3.51
TEST_10921,51.87
TEST_10922,21.97
TEST_10923,19.37
TEST_10924,51.87
TEST_10925,19.89
TEST_10926,8.06
TEST_10927,31.85
TEST_10928,40.17
TEST_10929,44.19
TEST_10930,69.29
TEST_10931,25.87
TEST_10932,29.25
TEST_10933,15.47
TEST_10934,33.8
TEST_10935,136.24
TEST_10936,139.36
TEST_10937,124.67
TEST_10938,132.6
TEST_10939,41.6
TEST_10940,31.19
TEST_10941,51.87
TEST_10942,44.07
TEST_10943,25.85
TEST_10944,12.87
TEST_10945,7.15
TEST_10946,33.67
TEST_10947,73.97
TEST_10948,47.84
TEST_10949,6.37
TEST_10950,127.4
TEST_10951,116.61
TEST_10952,18.85
TEST_10953,20.8
TEST_10954,9.75
TEST_10955,7.8
TEST_10956,120.9
TEST_10957,155.87
TEST_10958,54.47
TEST_10959,84.37
TEST_10960,15.47
TEST_10961,2.86
TEST_10962,37.96
TEST_10963,61.1
TEST_10964,23.27
TEST_10965,78.0
TEST_10966,45.37
TEST_10967,48.77
TEST_10968,19.37
TEST_10969,54.6
TEST_10970,85.8
TEST_10971,24.44
TEST_10972,17.55
TEST_10973,105.82
TEST_10974,23.14
TEST_10975,64.87
TEST_10976,27.29
TEST_10977,26.0
TEST_10978,63.57
TEST_10979,9.36
TEST_10980,70.07
TEST_10981,67.47
TEST_10982,17.94
TEST_10983,85.54
TEST_10984,15.6
TEST_10985,28.47
TEST_10986,38.87
TEST_10987,77.87
TEST_10988,21.45
TEST_10989,83.2
TEST_10990,46.67
TEST_10991,47.97
TEST_10992,79.95
TEST_10993,44.2
TEST_10994,24.7
TEST_10995,84.5
TEST_10996,98.67
TEST_10997,49.27
TEST_10998,68.9
TEST_10999,111.8
TEST_11000,36.27
TEST_11001,111.67
TEST_11002,11.18
TEST_11003,54.47
TEST_11004,114.27
TEST_11005,10.27
TEST_11006,6.76
TEST_11007,72.67
TEST_11008,50.57
TEST_11009,153.27
TEST_11010,23.27
TEST_11011,33.15
TEST_11012,55.77
TEST_11013,27.17
TEST_11014,90.87
TEST_11015,101.14
TEST_11016,21.97
TEST_11017,42.64
TEST_11018,98.8
TEST_11019,71.37
TEST_11020,29.77
TEST_11021,15.6
TEST_11022,29.77
TEST_11023,33.8
TEST_11024,14.17
TEST_11025,23.27
TEST_11026,74.1
TEST_11027,20.15
TEST_11028,16.64
TEST_11029,42.77
TEST_11030,19.37
TEST_11031,36.27
TEST_11032,75.27
TEST_11033,112.52
TEST_11034,123.37
TEST_11035,10.14
TEST_11036,66.3
TEST_11037,23.27
TEST_11038,19.37
TEST_11039,12.87
TEST_11040,37.57
TEST_11041,30.55
TEST_11042,47.97
TEST_11043,58.37
TEST_11044,59.8
TEST_11045,61.75
TEST_11046,149.5
TEST_11047,29.84
TEST_11048,31.07
TEST_11049,24.57
TEST_11050,19.43
TEST_11051,94.25
TEST_11052,86.97
TEST_11053,36.4
TEST_11054,31.59
TEST_11055,123.49
TEST_11056,17.29
TEST_11057,38.87
TEST_11058,27.17
TEST_11059,58.11
TEST_11060,110.37
TEST_11061,38.87
TEST_11062,32.37
TEST_11063,20.67
TEST_11064,149.5
TEST_11065,15.6
TEST_11066,15.47
TEST_11067,141.57
TEST_11068,56.55
TEST_11069,49.27
TEST_11070,103.87
TEST_11071,29.77
TEST_11072,68.25
TEST_11073,51.87
TEST_11074,34.97
TEST_11075,64.87
TEST_11076,18.78
TEST_11077,25.87
TEST_11078,31.85
TEST_11079,21.97
TEST_11080,97.37
TEST_11081,25.87
TEST_11082,25.87
TEST_11083,22.04
TEST_11084,76.31
TEST_11085,20.67
TEST_11086,62.27
TEST_11087,64.87
TEST_11088,115.57
TEST_11089,106.47
TEST_11090,20.8
TEST_11091,47.97
TEST_11092,19.11
TEST_11093,42.25
TEST_11094,133.9
TEST_11095,11.57
TEST_11096,101.27
TEST_11097,142.87
TEST_11098,11.57
TEST_11099,32.37
TEST_11100,68.77
TEST_11101,47.97
TEST_11102,10.01
TEST_11103,20.67
TEST_11104,61.36
TEST_11105,44.98
TEST_11106,36.27
TEST_11107,33.22
TEST_11108,103.87
TEST_11109,68.9
TEST_11110,133.25
TEST_11111,21.97
TEST_11112,134.16
TEST_11113,47.45
TEST_11114,18.2
TEST_11115,24.57
TEST_11116,91.0
TEST_11117,49.27
TEST_11118,23.27
TEST_11119,29.89
TEST_11120,66.17
TEST_11121,50.57
TEST_11122,25.87
TEST_11123,98.02
TEST_11124,59.8
TEST_11125,20.8
TEST_11126,15.02
TEST_11127,11.7
TEST_11128,11.7
TEST_11129,9.49
TEST_11130,71.37
TEST_11131,62.4
TEST_11132,8.12
TEST_11133,45.37
TEST_11134,102.7
TEST_11135,60.97
TEST_11136,28.47
TEST_11137,18.85
TEST_11138,45.37
TEST_11139,77.81
TEST_11140,36.01
TEST_11141,46.8
TEST_11142,46.8
TEST_11143,86.97
TEST_11144,101.4
TEST_11145,51.87
TEST_11146,123.37
TEST_11147,73.45
TEST_11148,85.67
TEST_11149,64.35
TEST_11150,51.87
TEST_11151,23.4
TEST_11152,114.45
TEST_11153,60.45
TEST_11154,71.37
TEST_11155,54.47
TEST_11156,77.87
TEST_11157,65.0
TEST_11158,87.75
TEST_11159,16.77
TEST_11160,25.87
TEST_11161,11.05
TEST_11162,44.07
TEST_11163,41.47
TEST_11164,135.2
TEST_11165,32.89
TEST_11166,20.67
TEST_11167,55.9
TEST_11168,16.25
TEST_11169,53.17
TEST_11170,27.17
TEST_11171,49.4
TEST_11172,135.07
TEST_11173,22.88
TEST_11174,44.2
TEST_11175,91.91
TEST_11176,96.07
TEST_11177,51.17
TEST_11178,32.37
TEST_11179,12.48
TEST_11180,37.05
TEST_11181,12.74
TEST_11182,9.62
TEST_11183,33.67
TEST_11184,26.0
TEST_11185,19.24
TEST_11186,71.24
TEST_11187,18.85
TEST_11188,72.8
TEST_11189,10.01
TEST_11190,57.2
TEST_11191,45.5
TEST_11192,51.87
TEST_11193,10.92
TEST_11194,83.07
TEST_11195,28.47
TEST_11196,122.2
TEST_11197,29.25
TEST_11198,32.24
TEST_11199,112.97000000000001
TEST_11200,45.37
TEST_11201,30.55
TEST_11202,10.27
TEST_11203,53.17
TEST_11204,44.07
TEST_11205,7.79
TEST_11206,103.87
TEST_11207,44.85
TEST_11208,53.95
TEST_11209,24.31
TEST_11210,103.87
TEST_11211,14.17
TEST_11212,71.37
TEST_11213,40.3
TEST_11214,64.87
TEST_11215,10.4
TEST_11216,33.67
TEST_11217,90.87
TEST_11218,24.7
TEST_11219,23.27
TEST_11220,25.99
TEST_11221,8.84
TEST_11222,49.27
TEST_11223,55.64
TEST_11224,21.45
TEST_11225,136.37
TEST_11226,23.66
TEST_11227,25.35
TEST_11228,71.89
TEST_11229,58.11
TEST_11230,116.87
TEST_11231,40.3
TEST_11232,81.9
TEST_11233,17.55
TEST_11234,47.97
TEST_11235,9.36
TEST_11236,119.6
TEST_11237,18.07
TEST_11238,22.1
TEST_11239,35.1
TEST_11240,61.75
TEST_11241,25.87
TEST_11242,62.27
TEST_11243,50.05
TEST_11244,70.07
TEST_11245,94.77
TEST_11246,57.07
TEST_11247,116.74
TEST_11248,55.77
TEST_11249,92.3
TEST_11250,41.47
TEST_11251,10.14
TEST_11252,29.64
TEST_11253,18.85
TEST_11254,11.7
TEST_11255,55.64
TEST_11256,14.95
TEST_11257,27.33
TEST_11258,27.17
TEST_11259,18.85
TEST_11260,62.27
TEST_11261,25.87
TEST_11262,112.97
TEST_11263,20.67
TEST_11264,29.9
TEST_11265,59.8
TEST_11266,26.65
TEST_11267,38.87
TEST_11268,89.7
TEST_11269,41.34
TEST_11270,37.57
TEST_11271,37.57
TEST_11272,47.97
TEST_11273,25.87
TEST_11274,98.15
TEST_11275,28.47
TEST_11276,38.87
TEST_11277,138.97
TEST_11278,33.8
TEST_11279,32.37
TEST_11280,100.75
TEST_11281,24.57
TEST_11282,60.45
TEST_11283,37.44
TEST_11284,55.77
TEST_11285,19.37
TEST_11286,19.37
TEST_11287,7.8
TEST_11288,31.07
TEST_11289,17.29
TEST_11290,83.07
TEST_11291,17.81
TEST_11292,145.6
TEST_11293,21.97
TEST_11294,74.1
TEST_11295,22.75
TEST_11296,39.0
TEST_11297,113.09
TEST_11298,28.47
TEST_11299,140.4
TEST_11300,64.87
TEST_11301,35.88
TEST_11302,20.67
TEST_11303,97.37
TEST_11304,24.7
TEST_11305,75.27
TEST_11306,24.31
TEST_11307,30.55
TEST_11308,30.29
TEST_11309,45.37
TEST_11310,5.46
TEST_11311,31.07
TEST_11312,32.5
TEST_11313,99.97
TEST_11314,146.97
TEST_11315,43.29
TEST_11316,109.2
TEST_11317,21.18
TEST_11318,44.2
TEST_11319,5.85
TEST_11320,23.27
TEST_11321,14.17
TEST_11322,3.44
TEST_11323,25.87
TEST_11324,12.35
TEST_11325,113.1
TEST_11326,5.07
TEST_11327,77.35
TEST_11328,24.44
TEST_11329,45.37
TEST_11330,91.0
TEST_11331,97.37
TEST_11332,31.07
TEST_11333,11.57
TEST_11334,9.88
TEST_11335,20.67
TEST_11336,49.27
TEST_11337,129.87
TEST_11338,116.87
TEST_11339,84.37
TEST_11340,38.22
TEST_11341,27.17
TEST_11342,107.77
TEST_11343,16.77
TEST_11344,9.75
TEST_11345,44.07
TEST_11346,34.97
TEST_11347,67.655
TEST_11348,19.5
TEST_11349,107.9
TEST_11350,63.7
TEST_11351,29.77
TEST_11352,103.87
TEST_11353,77.22
TEST_11354,38.74
TEST_11355,21.19
TEST_11356,65.0
TEST_11357,20.15
TEST_11358,38.87
TEST_11359,45.24
TEST_11360,17.55
TEST_11361,20.67
TEST_11362,43.94
TEST_11363,47.97
TEST_11364,16.25
TEST_11365,12.09
TEST_11366,24.57
TEST_11367,116.87
TEST_11368,33.8
TEST_11369,22.1
TEST_11370,50.05
TEST_11371,12.09
TEST_11372,41.47
TEST_11373,124.67
TEST_11374,47.06
TEST_11375,38.87
TEST_11376,31.98
TEST_11377,25.74
TEST_11378,130.65
TEST_11379,41.6
TEST_11380,83.07
TEST_11381,20.15
TEST_11382,122.85
TEST_11383,68.77
TEST_11384,25.87
TEST_11385,90.87
TEST_11386,37.57
TEST_11387,74.355
TEST_11388,57.07
TEST_11389,38.87
TEST_11390,21.97
TEST_11391,125.97
TEST_11392,18.2
TEST_11393,86.45
TEST_11394,54.34
TEST_11395,24.570000000000004
TEST_11396,40.95
TEST_11397,21.97
TEST_11398,57.07
TEST_11399,125.2
TEST_11400,79.17
TEST_11401,64.87
TEST_11402,10.66
TEST_11403,128.31
TEST_11404,64.92
TEST_11405,11.57
TEST_11406,61.75
TEST_11407,45.37
TEST_11408,44.07
TEST_11409,21.97
TEST_11410,89.57
TEST_11411,30.29
TEST_11412,23.27
TEST_11413,37.57
TEST_11414,106.47
TEST_11415,77.87
TEST_11416,24.57
TEST_11417,57.07
TEST_11418,88.14
TEST_11419,54.47
TEST_11420,51.87
TEST_11421,42.89
TEST_11422,48.75
TEST_11423,59.15
TEST_11424,84.37
TEST_11425,49.27
TEST_11426,36.4
TEST_11427,71.37
TEST_11428,89.05
TEST_11429,114.27
TEST_11430,45.37
TEST_11431,4.29
TEST_11432,59.15
TEST_11433,64.87
TEST_11434,57.85
TEST_11435,25.09
TEST_11436,81.77
TEST_11437,14.17
TEST_11438,18.98
TEST_11439,86.97
TEST_11440,51.87
TEST_11441,36.4
TEST_11442,36.14
TEST_11443,27.17
TEST_11444,42.77
TEST_11445,21.97
TEST_11446,37.57
TEST_11447,32.37
TEST_11448,21.32
TEST_11449,90.99
TEST_11450,36.27
TEST_11451,18.85
TEST_11452,34.97
TEST_11453,33.67
TEST_11454,21.97
TEST_11455,36.27
TEST_11456,28.47
TEST_11457,68.9
TEST_11458,143.91
TEST_11459,44.07
TEST_11460,21.97
TEST_11461,24.57
TEST_11462,38.87
TEST_11463,14.95
TEST_11464,79.95
TEST_11465,38.87
TEST_11466,51.87
TEST_11467,81.77
TEST_11468,62.27
TEST_11469,83.07
TEST_11470,35.1
TEST_11471,24.05
TEST_11472,17.81
TEST_11473,14.17
TEST_11474,47.71
TEST_11475,97.37
TEST_11476,71.37
TEST_11477,11.7
TEST_11478,10.92
TEST_11479,19.99
TEST_11480,70.85
TEST_11481,29.25
TEST_11482,49.14
TEST_11483,60.97
TEST_11484,103.87
TEST_11485,83.07
TEST_11486,119.47
TEST_11487,104.78
TEST_11488,23.27
TEST_11489,128.57
TEST_11490,71.37
TEST_11491,21.97
TEST_11492,25.74
TEST_11493,29.77
TEST_11494,9.75
TEST_11495,117.0
TEST_11496,33.8
TEST_11497,131.43
TEST_11498,55.25
TEST_11499,83.07
TEST_11500,41.47
TEST_11501,75.14
TEST_11502,84.37
TEST_11503,47.84
TEST_11504,76.57
TEST_11505,33.8
TEST_11506,74.1
TEST_11507,29.25
TEST_11508,25.87
TEST_11509,68.9
TEST_11510,19.11
TEST_11511,17.29
TEST_11512,58.24
TEST_11513,45.37
TEST_11514,32.37
TEST_11515,89.05
TEST_11516,25.87
TEST_11517,58.5
TEST_11518,45.37
TEST_11519,52.0
TEST_11520,8.12
TEST_11521,10.66
TEST_11522,83.07
TEST_11523,32.89
TEST_11524,10.14
TEST_11525,70.07
TEST_11526,84.37
TEST_11527,46.67
TEST_11528,9.1
TEST_11529,19.5
TEST_11530,75.27
TEST_11531,19.89
TEST_11532,20.14
TEST_11533,21.97
TEST_11534,129.87
TEST_11535,14.17
TEST_11536,16.9
TEST_11537,55.77
TEST_11538,68.77
TEST_11539,36.4
TEST_11540,76.18
TEST_11541,42.77
TEST_11542,24.57
TEST_11543,46.67
TEST_11544,21.97
TEST_11545,17.55
TEST_11546,11.96
TEST_11547,64.87
TEST_11548,10.92
TEST_11549,78.0
TEST_11550,61.1
TEST_11551,14.17
TEST_11552,59.67
TEST_11553,51.87
TEST_11554,25.87
TEST_11555,25.99
TEST_11556,55.77
TEST_11557,33.67
TEST_11558,21.06
TEST_11559,21.97
TEST_11560,72.67
TEST_11561,123.5
TEST_11562,22.1
TEST_11563,57.07
TEST_11564,3.44
TEST_11565,132.6
TEST_11566,49.4
TEST_11567,95.53125
TEST_11568,96.07
TEST_11569,47.45
TEST_11570,43.94
TEST_11571,16.64
TEST_11572,34.97
TEST_11573,29.12
TEST_11574,14.04
TEST_11575,36.27
TEST_11576,25.87
TEST_11577,62.4
TEST_11578,77.87
TEST_11579,10.4
TEST_11580,28.08
TEST_11581,45.57
TEST_11582,67.47
TEST_11583,146.9
TEST_11584,28.6
TEST_11585,8.97
TEST_11586,63.57
TEST_11587,120.51
TEST_11588,12.87
TEST_11589,59.15
TEST_11590,41.47
TEST_11591,10.79
TEST_11592,18.85
TEST_11593,97.37
TEST_11594,103.87
TEST_11595,33.41
TEST_11596,6.11
TEST_11597,20.67
TEST_11598,8.78
TEST_11599,9.1
TEST_11600,34.97
TEST_11601,44.07
TEST_11602,28.34
TEST_11603,21.97
TEST_11604,28.47
TEST_11605,18.07
TEST_11606,18.85
TEST_11607,32.37
TEST_11608,83.07
TEST_11609,10.27
TEST_11610,73.58
TEST_11611,127.39
TEST_11612,103.87
TEST_11613,11.31
TEST_11614,102.05
TEST_11615,41.47
TEST_11616,136.5
TEST_11617,113.88
TEST_11618,99.97
TEST_11619,25.35
TEST_11620,14.3
TEST_11621,57.85
TEST_11622,29.9
TEST_11623,68.77
TEST_11624,25.87
TEST_11625,107.77
TEST_11626,11.7
TEST_11627,7.67
TEST_11628,12.87
TEST_11629,51.99
TEST_11630,116.87
TEST_11631,26.0
TEST_11632,71.37
TEST_11633,85.67
TEST_11634,25.87
TEST_11635,68.9
TEST_11636,7.67
TEST_11637,64.87
TEST_11638,133.9
TEST_11639,58.37
TEST_11640,32.37
TEST_11641,135.72
TEST_11642,36.01
TEST_11643,31.85
TEST_11644,40.17
TEST_11645,33.67
TEST_11646,47.97
TEST_11647,139.75
TEST_11648,19.37
TEST_11649,117.0
TEST_11650,21.19
TEST_11651,124.67
TEST_11652,38.35
TEST_11653,32.5
TEST_11654,26.0
TEST_11655,24.57
TEST_11656,51.87
TEST_11657,28.47
TEST_11658,36.4
TEST_11659,31.07
TEST_11660,68.77
TEST_11661,2.21
TEST_11662,16.9
TEST_11663,13.65
TEST_11664,93.47
TEST_11665,154.7
TEST_11666,99.45
TEST_11667,103.87
TEST_11668,24.57
TEST_11669,69.94
TEST_11670,45.37
TEST_11671,17.29
TEST_11672,37.05
TEST_11673,29.77
TEST_11674,20.28
TEST_11675,75.27
TEST_11676,15.08
TEST_11677,6.36
TEST_11678,68.9
TEST_11679,60.71
TEST_11680,25.35
TEST_11681,18.07
TEST_11682,39.0
TEST_11683,28.47
TEST_11684,11.57
TEST_11685,56.81
TEST_11686,71.37
TEST_11687,28.6
TEST_11688,60.97
TEST_11689,31.07
TEST_11690,8.71
TEST_11691,45.5
TEST_11692,91.0
TEST_11693,129.87
TEST_11694,47.97
TEST_11695,132.6
TEST_11696,39.82
TEST_11697,150.54
TEST_11698,117.0
TEST_11699,84.5
TEST_11700,75.27
TEST_11701,49.269999999999996
TEST_11702,32.37
TEST_11703,146.77
TEST_11704,17.55
TEST_11705,29.77
TEST_11706,45.37
TEST_11707,46.67
TEST_11708,4.55
TEST_11709,28.47
TEST_11710,88.27
TEST_11711,66.95
TEST_11712,70.2
TEST_11713,19.37
TEST_11714,50.05
TEST_11715,24.05
TEST_11716,155.87
TEST_11717,63.57
TEST_11718,12.87
TEST_11719,33.67
TEST_11720,32.37
TEST_11721,91.0
TEST_11722,19.43
TEST_11723,23.01
TEST_11724,98.67
TEST_11725,43.55
TEST_11726,31.07
TEST_11727,66.17
TEST_11728,25.35
TEST_11729,15.6
TEST_11730,37.31
TEST_11731,25.87
TEST_11732,32.5
TEST_11733,98.67
TEST_11734,10.4
TEST_11735,13.0
TEST_11736,6.37
TEST_11737,31.14
TEST_11738,46.8
TEST_11739,97.37
TEST_11740,41.34
TEST_11741,14.95
TEST_11742,116.87
TEST_11743,45.37
TEST_11744,11.19
TEST_11745,52.0
TEST_11746,86.45
TEST_11747,16.12
TEST_11748,123.37
TEST_11749,136.37
TEST_11750,24.44
TEST_11751,8.84
TEST_11752,38.99
TEST_11753,32.37
TEST_11754,80.47
TEST_11755,30.42
TEST_11756,30.94
TEST_11757,34.97
TEST_11758,90.87
TEST_11759,111.67
TEST_11760,99.97
TEST_11761,29.25
TEST_11762,51.87
TEST_11763,55.32
TEST_11764,153.27
TEST_11765,18.07
TEST_11766,62.39
TEST_11767,46.67
TEST_11768,75.14
TEST_11769,37.57
TEST_11770,13.65
TEST_11771,16.77
TEST_11772,10.4
TEST_11773,29.77
TEST_11774,31.07
TEST_11775,57.07
TEST_11776,53.56
TEST_11777,15.6
TEST_11778,69.55
TEST_11779,25.93
TEST_11780,1.17
TEST_11781,26.78
TEST_11782,99.97
TEST_11783,36.27
TEST_11784,124.67
TEST_11785,24.57
TEST_11786,63.44
TEST_11787,38.99
TEST_11788,42.77
TEST_11789,150.15
TEST_11790,24.7
TEST_11791,9.1
TEST_11792,100.75
TEST_11793,30.81
TEST_11794,26.0
TEST_11795,41.34
TEST_11796,11.57
TEST_11797,72.75
TEST_11798,27.17
TEST_11799,20.54
TEST_11800,101.4
TEST_11801,75.27
TEST_11802,23.01
TEST_11803,24.57
TEST_11804,77.87
TEST_11805,98.67
TEST_11806,74.75
TEST_11807,74.75
TEST_11808,51.87
TEST_11809,50.31
TEST_11810,73.97
TEST_11811,68.51
TEST_11812,19.37
TEST_11813,46.67
TEST_11814,78.0
TEST_11815,14.56
TEST_11816,27.95
TEST_11817,12.87
TEST_11818,60.45
TEST_11819,50.57
TEST_11820,24.57
TEST_11821,52.0
TEST_11822,149.5
TEST_11823,97.37
TEST_11824,33.67
TEST_11825,11.05
TEST_11826,154.7
TEST_11827,50.57
TEST_11828,81.77
TEST_11829,18.07
TEST_11830,33.67
TEST_11831,25.48
TEST_11832,31.07
TEST_11833,90.87
TEST_11834,13.65
TEST_11835,14.17
TEST_11836,26.65
TEST_11837,7.41
